train_feat_before_target_end,train_return_identity,train_no_nan,val_feat_before_target_end,val_return_identity,val_no_nan,test_feat_before_target_end,test_return_identity,test_no_nan,disjoint,horizon_ok,ticker,all_passed
True,True,True,True,True,True,True,True,True,True,True,GENC,True
True,True,True,True,True,True,True,True,True,True,True,GENI,True
True,True,True,True,True,True,True,True,True,True,True,GEO,True
True,True,True,True,True,True,True,True,True,True,True,GEOS,True
True,True,True,True,True,True,True,True,True,True,True,GERN,True
True,True,True,True,True,True,True,True,True,True,True,GES,True
True,True,True,True,True,True,True,True,True,True,True,GETY,True
True,True,True,True,True,True,True,True,True,True,True,GEVO,True
True,True,True,True,True,True,True,True,True,True,True,GF,True
True,True,True,True,True,True,True,True,True,True,True,GFAI,True
True,True,True,True,True,True,True,True,True,True,True,GFF,True
True,True,True,True,True,True,True,True,True,True,True,GFI,True
True,True,True,True,True,True,True,True,True,True,True,GFL,True
True,True,True,True,True,True,True,True,True,True,True,GFR,True
True,True,True,True,True,True,True,True,True,True,True,GFS,True
True,True,True,True,True,True,True,True,True,True,True,GGAL,True
True,True,True,True,True,True,True,True,True,True,True,GGB,True
True,True,True,True,True,True,True,True,True,True,True,GGG,True
True,True,True,True,True,True,True,True,True,True,True,GGN,True
True,True,True,True,True,True,True,True,True,True,True,GGR,True
True,True,True,True,True,True,True,True,True,True,True,GGT,True
True,True,True,True,True,True,True,True,True,True,True,GGZ,True
True,True,True,True,True,True,True,True,True,True,True,GH,True
True,True,True,True,True,True,True,True,True,True,True,GHC,True
True,True,True,True,True,True,True,True,True,True,True,GHG,True
True,True,True,True,True,True,True,True,True,True,True,GHI,True
True,True,True,True,True,True,True,True,True,True,True,GHLD,True
True,True,True,True,True,True,True,True,True,True,True,GHM,True
True,True,True,True,True,True,True,True,True,True,True,GHRS,True
True,True,True,True,True,True,True,True,True,True,True,GHY,True
True,True,True,True,True,True,True,True,True,True,True,GIB,True
True,True,True,True,True,True,True,True,True,True,True,GIC,True
True,True,True,True,True,True,True,True,True,True,True,GIFI,True
True,True,True,True,True,True,True,True,True,True,True,GIFT,True
True,True,True,True,True,True,True,True,True,True,True,GIGM,True
True,True,True,True,True,True,True,True,True,True,True,GIII,True
True,True,True,True,True,True,True,True,True,True,True,GIL,True
True,True,True,True,True,True,True,True,True,True,True,GILD,True
True,True,True,True,True,True,True,True,True,True,True,GILT,True
True,True,True,True,True,True,True,True,True,True,True,GIPR,True
True,True,True,True,True,True,True,True,True,True,True,GIS,True
True,True,True,True,True,True,True,True,True,True,True,GJH,True
True,True,True,True,True,True,True,True,True,True,True,GJO,True
True,True,True,True,True,True,True,True,True,True,True,GJP,True
True,True,True,True,True,True,True,True,True,True,True,GJR,True
True,True,True,True,True,True,True,True,True,True,True,GJS,True
True,True,True,True,True,True,True,True,True,True,True,GJT,True
True,True,True,True,True,True,True,True,True,True,True,GKOS,True
True,True,True,True,True,True,True,True,True,True,True,GL,True
True,True,True,True,True,True,True,True,True,True,True,GLAD,True
True,True,True,True,True,True,True,True,True,True,True,GLBE,True
True,True,True,True,True,True,True,True,True,True,True,GLBS,True
True,True,True,True,True,True,True,True,True,True,True,GLBZ,True
True,True,True,True,True,True,True,True,True,True,True,GLDD,True
True,True,True,True,True,True,True,True,True,True,True,GLDG,True
True,True,True,True,True,True,True,True,True,True,True,GLMD,True
True,True,True,True,True,True,True,True,True,True,True,GLNG,True
True,True,True,True,True,True,True,True,True,True,True,GLO,True
True,True,True,True,True,True,True,True,True,True,True,GLOB,True
True,True,True,True,True,True,True,True,True,True,True,GLP,True
True,True,True,True,True,True,True,True,True,True,True,GLPG,True
True,True,True,True,True,True,True,True,True,True,True,GLPI,True
True,True,True,True,True,True,True,True,True,True,True,GLQ,True
True,True,True,True,True,True,True,True,True,True,True,GLRE,True
True,True,True,True,True,True,True,True,True,True,True,GLSI,True
True,True,True,True,True,True,True,True,True,True,True,GLTO,True
True,True,True,True,True,True,True,True,True,True,True,GLU,True
True,True,True,True,True,True,True,True,True,True,True,GLUE,True
True,True,True,True,True,True,True,True,True,True,True,GLV,True
True,True,True,True,True,True,True,True,True,True,True,GLW,True
True,True,True,True,True,True,True,True,True,True,True,GM,True
True,True,True,True,True,True,True,True,True,True,True,GMAB,True
True,True,True,True,True,True,True,True,True,True,True,GME,True
True,True,True,True,True,True,True,True,True,True,True,GMED,True
True,True,True,True,True,True,True,True,True,True,True,GMGI,True
True,True,True,True,True,True,True,True,True,True,True,GMRE,True
True,True,True,True,True,True,True,True,True,True,True,GMS,True
True,True,True,True,True,True,True,True,True,True,True,GNE,True
True,True,True,True,True,True,True,True,True,True,True,GNFT,True
True,True,True,True,True,True,True,True,True,True,True,GNK,True
True,True,True,True,True,True,True,True,True,True,True,GNL,True
True,True,True,True,True,True,True,True,True,True,True,GNLN,True
True,True,True,True,True,True,True,True,True,True,True,GNPX,True
True,True,True,True,True,True,True,True,True,True,True,GNRC,True
True,True,True,True,True,True,True,True,True,True,True,GNSS,True
True,True,True,True,True,True,True,True,True,True,True,GNT,True
True,True,True,True,True,True,True,True,True,True,True,GNTA,True
True,True,True,True,True,True,True,True,True,True,True,GNTX,True
True,True,True,True,True,True,True,True,True,True,True,GNTY,True
True,True,True,True,True,True,True,True,True,True,True,GNW,True
True,True,True,True,True,True,True,True,True,True,True,GO,True
True,True,True,True,True,True,True,True,True,True,True,GOCO,True
True,True,True,True,True,True,True,True,True,True,True,GOF,True
True,True,True,True,True,True,True,True,True,True,True,GOGL,True
True,True,True,True,True,True,True,True,True,True,True,GOGO,True
True,True,True,True,True,True,True,True,True,True,True,GOLF,True
True,True,True,True,True,True,True,True,True,True,True,GOOD,True
True,True,True,True,True,True,True,True,True,True,True,GOODN,True
True,True,True,True,True,True,True,True,True,True,True,GOODO,True
True,True,True,True,True,True,True,True,True,True,True,GOOG,True
True,True,True,True,True,True,True,True,True,True,True,GOOGL,True
True,True,True,True,True,True,True,True,True,True,True,GOOS,True
True,True,True,True,True,True,True,True,True,True,True,GORO,True
True,True,True,True,True,True,True,True,True,True,True,GORV,True
True,True,True,True,True,True,True,True,True,True,True,GOSS,True
True,True,True,True,True,True,True,True,True,True,True,GOTU,True
True,True,True,True,True,True,True,True,True,True,True,GOVX,True
True,True,True,True,True,True,True,True,True,True,True,GP,True
True,True,True,True,True,True,True,True,True,True,True,GPC,True
True,True,True,True,True,True,True,True,True,True,True,GPI,True
True,True,True,True,True,True,True,True,True,True,True,GPJA,True
True,True,True,True,True,True,True,True,True,True,True,GPK,True
True,True,True,True,True,True,True,True,True,True,True,GPMT,True
True,True,True,True,True,True,True,True,True,True,True,GPN,True
True,True,True,True,True,True,True,True,True,True,True,GPOR,True
True,True,True,True,True,True,True,True,True,True,True,GPRE,True
True,True,True,True,True,True,True,True,True,True,True,GPRK,True
True,True,True,True,True,True,True,True,True,True,True,GPRO,True
True,True,True,True,True,True,True,True,True,True,True,GPUS,True
True,True,True,True,True,True,True,True,True,True,True,GRAB,True
True,True,True,True,True,True,True,True,True,True,True,GRABW,True
True,True,True,True,True,True,True,True,True,True,True,GRBK,True
True,True,True,True,True,True,True,True,True,True,True,GRC,True
True,True,True,True,True,True,True,True,True,True,True,GRCE,True
True,True,True,True,True,True,True,True,True,True,True,GREE,True
True,True,True,True,True,True,True,True,True,True,True,GREEL,True
True,True,True,True,True,True,True,True,True,True,True,GRF,True
True,True,True,True,True,True,True,True,True,True,True,GRFS,True
True,True,True,True,True,True,True,True,True,True,True,GRI,True
True,True,True,True,True,True,True,True,True,True,True,GRMN,True
True,True,True,True,True,True,True,True,True,True,True,GRND,True
True,True,True,True,True,True,True,True,True,True,True,GRNQ,True
True,True,True,True,True,True,True,True,True,True,True,GRNT,True
True,True,True,True,True,True,True,True,True,True,True,GROV,True
True,True,True,True,True,True,True,True,True,True,True,GROW,True
True,True,True,True,True,True,True,True,True,True,True,GROY,True
True,True,True,True,True,True,True,True,True,True,True,GRPN,True
True,True,True,True,True,True,True,True,True,True,True,GRRR,True
True,True,True,True,True,True,True,True,True,True,True,GRVY,True
True,True,True,True,True,True,True,True,True,True,True,GRWG,True
True,True,True,True,True,True,True,True,True,True,True,GRX,True
True,True,True,True,True,True,True,True,True,True,True,GRYP,True
True,True,True,True,True,True,True,True,True,True,True,GS,True
True,True,True,True,True,True,True,True,True,True,True,GSAT,True
True,True,True,True,True,True,True,True,True,True,True,GSBC,True
True,True,True,True,True,True,True,True,True,True,True,GSBD,True
True,True,True,True,True,True,True,True,True,True,True,GSHD,True
True,True,True,True,True,True,True,True,True,True,True,GSIT,True
True,True,True,True,True,True,True,True,True,True,True,GSK,True
True,True,True,True,True,True,True,True,True,True,True,GSL,True
True,True,True,True,True,True,True,True,True,True,True,GSM,True
True,True,True,True,True,True,True,True,True,True,True,GT,True
True,True,True,True,True,True,True,True,True,True,True,GTBP,True
True,True,True,True,True,True,True,True,True,True,True,GTE,True
True,True,True,True,True,True,True,True,True,True,True,GTEC,True
True,True,True,True,True,True,True,True,True,True,True,GTES,True
True,True,True,True,True,True,True,True,True,True,True,GTI,True
True,True,True,True,True,True,True,True,True,True,True,GTIM,True
True,True,True,True,True,True,True,True,True,True,True,GTLB,True
True,True,True,True,True,True,True,True,True,True,True,GTLS,True
True,True,True,True,True,True,True,True,True,True,True,GTM,True
True,True,True,True,True,True,True,True,True,True,True,GTN,True
True,True,True,True,True,True,True,True,True,True,True,GTX,True
True,True,True,True,True,True,True,True,True,True,True,GTY,True
True,True,True,True,True,True,True,True,True,True,True,GUG,True
True,True,True,True,True,True,True,True,True,True,True,GURE,True
True,True,True,True,True,True,True,True,True,True,True,GUT,True
True,True,True,True,True,True,True,True,True,True,True,GVA,True
True,True,True,True,True,True,True,True,True,True,True,GWAV,True
True,True,True,True,True,True,True,True,True,True,True,GWH,True
True,True,True,True,True,True,True,True,True,True,True,GWRE,True
True,True,True,True,True,True,True,True,True,True,True,GWRS,True
True,True,True,True,True,True,True,True,True,True,True,GWW,True
True,True,True,True,True,True,True,True,True,True,True,GXO,True
True,True,True,True,True,True,True,True,True,True,True,GYRE,True
True,True,True,True,True,True,True,True,True,True,True,GYRO,True
True,True,True,True,True,True,True,True,True,True,True,H,True
True,True,True,True,True,True,True,True,True,True,True,HAE,True
True,True,True,True,True,True,True,True,True,True,True,HAFC,True
True,True,True,True,True,True,True,True,True,True,True,HAIN,True
True,True,True,True,True,True,True,True,True,True,True,HAL,True
True,True,True,True,True,True,True,True,True,True,True,HALO,True
True,True,True,True,True,True,True,True,True,True,True,HAS,True
True,True,True,True,True,True,True,True,True,True,True,HASI,True
True,True,True,True,True,True,True,True,True,True,True,HAYW,True
True,True,True,True,True,True,True,True,True,True,True,HBAN,True
True,True,True,True,True,True,True,True,True,True,True,HBANM,True
True,True,True,True,True,True,True,True,True,True,True,HBANP,True
True,True,True,True,True,True,True,True,True,True,True,HBB,True
True,True,True,True,True,True,True,True,True,True,True,HBCP,True
True,True,True,True,True,True,True,True,True,True,True,HBI,True
True,True,True,True,True,True,True,True,True,True,True,HBIO,True
True,True,True,True,True,True,True,True,True,True,True,HBM,True
True,True,True,True,True,True,True,True,True,True,True,HBNC,True
True,True,True,True,True,True,True,True,True,True,True,HBT,True
True,True,True,True,True,True,True,True,True,True,True,HCA,True
True,True,True,True,True,True,True,True,True,True,True,HCAT,True
True,True,True,True,True,True,True,True,True,True,True,HCC,True
True,True,True,True,True,True,True,True,True,True,True,HCI,True
True,True,True,True,True,True,True,True,True,True,True,HCKT,True
True,True,True,True,True,True,True,True,True,True,True,HCM,True
True,True,True,True,True,True,True,True,True,True,True,HCSG,True
True,True,True,True,True,True,True,True,True,True,True,HCTI,True
True,True,True,True,True,True,True,True,True,True,True,HCWB,True
True,True,True,True,True,True,True,True,True,True,True,HCXY,True
True,True,True,True,True,True,True,True,True,True,True,HD,True
True,True,True,True,True,True,True,True,True,True,True,HDB,True
True,True,True,True,True,True,True,True,True,True,True,HDSN,True
True,True,True,True,True,True,True,True,True,True,True,HE,True
True,True,True,True,True,True,True,True,True,True,True,HEI,True
